TrialSection,TrialID,TrialNumber,FrameNumber,ScreenBallPosition,VelocityTimeChange,EndingObjectDirection,AnswerEndingObjectDirection,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiameter,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiameter,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,Time,TimeTick
TRIAL,1,0,4962,(1122.797 441.3022),6,LEFT,ZERO,69064,0.22463,0.58749,0,-0.04121,-0.00815,0.63905,0.00474,True,0.11213,-0.05049,3.86883,0.00462,False,0,0,1138.875,1.25305,77,True,0,0,True,0,0,True,0,0,True,0.22463,0.58749,22.90506,1,True,0.64571,0.5901,22.27813,1,True,1140.128,38913209999
TRIAL,1,0,4978,(1119.296 441.0121),6,LEFT,ZERO,69065,0.22285,0.58713,0,-0.04475,-0.00864,0.68584,0.00469,True,0.11759,-0.05408,4.14429,0.0046,False,0,0,1138.875,1.26953,77,True,0,0,True,0,0,True,0,0,True,0.22285,0.58713,22.44772,1,True,0.64421,0.58992,22.3495,1,True,1140.145,38913374829
TRIAL,1,0,4990,(1119.296 441.0121),6,LEFT,ZERO,69066,0.21157,0.58581,0,-0.04475,-0.00864,0.68584,0.00524,True,0.11759,-0.05408,4.14429,0.00472,False,0,0,1138.875,1.28601,77,True,0,0,True,0,0,True,0,0,True,0.21157,0.58581,24.16158,1,True,0.63502,0.58823,23.20871,1,True,1140.161,38913539344
TRIAL,1,0,5005,(1115.785 440.721),6,LEFT,ZERO,69067,0.2006,0.58478,0,-0.04475,-0.00864,0.68584,0.005,True,0.11759,-0.05408,4.14429,0.00494,False,0,0,1138.875,1.30261,77,True,0,0,True,0,0,True,0,0,True,0.2006,0.58478,23.9553,1,True,0.62258,0.58734,22.6507,1,True,1140.178,38913704980
TRIAL,1,0,5021,(1112.263 440.4291),6,LEFT,ZERO,69068,0.1986,0.58486,0,-0.04342,-0.0079,0.63487,0.00499,True,0.01639,-0.0081,0.63532,0.00482,True,0,0,1138.875,1.31897,77,True,0,0,True,0,0,True,0,0,True,0.1986,0.58486,24.82792,1,True,0.61938,0.58728,24.01243,1,True,1140.194,38913869095
TRIAL,1,0,5036,(1108.731 440.1363),6,LEFT,ZERO,69069,0.19481,0.58501,0,-0.04342,-0.0079,0.63487,0.00497,True,0.01639,-0.0081,0.63532,0.00497,True,0,0,1138.875,1.33545,77,True,0,0,True,0,0,True,0,0,True,0.19481,0.58501,24.70438,1,True,0.6152,0.58692,24.05329,1,True,1140.211,38914033747
TRIAL,1,0,5050,(1105.187 439.8426),6,LEFT,ZERO,69070,0.19407,0.58545,0,-0.04342,-0.0079,0.63487,0.00499,True,0.01639,-0.0081,0.63532,0.00492,True,0,0,1138.875,1.35205,77,True,0,0,True,0,0,True,0,0,True,0.19407,0.58545,24.65102,1,True,0.61438,0.5869,24.16619,1,True,1140.227,38914199801
TRIAL,1,0,5064,(1105.187 439.8426),6,LEFT,ZERO,69071,0.19311,0.58597,0,-0.04719,-0.0087,0.68251,0.00499,True,0.01601,-0.00829,0.63557,0.00498,True,0,0,1138.875,1.36841,77,True,0,0,True,0,0,True,0,0,True,0.19311,0.58597,24.40524,1,True,0.61345,0.58704,24.16693,1,True,1140.244,38914363965
TRIAL,1,0,5080,(1101.633 439.548),6,LEFT,ZERO,69072,0.19183,0.58671,0,-0.04719,-0.0087,0.68251,0.00502,True,0.01601,-0.00829,0.63557,0.00494,True,0,0,1138.875,1.38501,77,True,0,0,True,0,0,True,0,0,True,0.19183,0.58671,24.73187,1,True,0.61221,0.58713,24.43066,1,True,1140.26,38914529137
TRIAL,1,0,5093,(1098.069 439.2526),6,LEFT,ZERO,69073,0.1911,0.58678,0,-0.04719,-0.0087,0.68251,0.005,True,0.01601,-0.00829,0.63557,0.00499,True,0,0,1138.875,1.40137,77,True,0,0,True,0,0,True,0,0,True,0.1911,0.58678,24.60299,1,True,0.61158,0.58745,24.56518,1,True,1140.277,38914693343
TRIAL,1,0,5107,(1094.493 438.9562),6,LEFT,ZERO,69074,0.19026,0.58733,0,-0.04769,-0.00872,0.6838,0.00503,True,0.01604,-0.00848,0.65001,0.00504,True,0,0,1138.875,1.41797,77,True,0,0,True,0,0,True,0,0,True,0.19026,0.58733,24.71961,1,True,0.61091,0.58755,24.47,1,True,1140.293,38914858855
TRIAL,1,0,5124,(1090.907 438.659),6,LEFT,ZERO,69075,0.1894,0.58758,0,-0.04769,-0.00872,0.6838,0.00505,True,0.01604,-0.00848,0.65001,0.005,True,0,0,1138.875,1.43445,77,True,0,0,True,0,0,True,0,0,True,0.1894,0.58758,24.72576,1,True,0.60989,0.58788,24.35777,1,True,1140.31,38915024060
TRIAL,1,0,5138,(1087.31 438.3608),6,LEFT,ZERO,69076,0.18885,0.58788,0,-0.04769,-0.00872,0.6838,0.00504,True,0.01604,-0.00848,0.65001,0.00497,True,0,0,1138.875,1.45093,77,True,0,0,True,0,0,True,0,0,True,0.18885,0.58788,24.74936,1,True,0.60954,0.58799,24.43942,1,True,1140.326,38915188606
TRIAL,1,0,5154,(1083.702 438.0618),6,LEFT,ZERO,69077,0.18826,0.58805,0,-0.04553,-0.00847,0.64874,0.00503,True,0.01535,-0.00825,0.63195,0.00505,True,0,0,1138.875,1.46741,77,True,0,0,True,0,0,True,0,0,True,0.18826,0.58805,24.85124,1,True,0.60888,0.58792,24.47023,1,True,1140.343,38915353141
TRIAL,1,0,5167,(1083.702 438.0618),6,LEFT,ZERO,69078,0.18738,0.58806,0,-0.04553,-0.00847,0.64874,0.00508,True,0.01535,-0.00825,0.63195,0.005,True,0,0,1138.875,1.48389,77,True,0,0,True,0,0,True,0,0,True,0.18738,0.58806,24.92961,1,True,0.60808,0.58826,24.66539,1,True,1140.359,38915518042
TRIAL,1,0,5181,(1080.084 437.7618),6,LEFT,ZERO,69079,0.18693,0.58841,0,-0.04553,-0.00847,0.64874,0.00507,True,0.01535,-0.00825,0.63195,0.00506,True,0,0,1138.875,1.50037,77,True,0,0,True,0,0,True,0,0,True,0.18693,0.58841,24.99406,1,True,0.60758,0.58784,24.49094,1,True,1140.376,38915683399
TRIAL,1,0,5196,(1076.454 437.461),6,LEFT,ZERO,69080,0.18646,0.58804,0,-0.04845,-0.00895,0.68592,0.00514,True,0.10268,-0.05834,4.47045,0.00509,False,0,0,1138.875,1.51685,77,True,0,0,True,0,0,True,0,0,True,0.18646,0.58804,24.82543,1,True,0.60701,0.58753,24.53236,1,True,1140.392,38915848125
TRIAL,1,0,5209,(1072.813 437.1592),6,LEFT,ZERO,69081,0.18589,0.59454,0,-0.04845,-0.00895,0.68592,0.00457,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.53333,77,True,0,0,True,0,0,True,0,0,True,0.18589,0.59454,16.32401,1,True,0.60495,0.59461,14.93408,1,True,1140.409,38916012948
TRIAL,1,0,5222,(1072.813 437.1592),6,LEFT,ZERO,69082,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.5498,77,True,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,True,0.60495,0.59461,14.93408,1,False,1140.425,38916177532
TRIAL,1,0,5238,(1069.162 436.8565),6,LEFT,ZERO,69083,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.56628,77,True,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.442,38916342694
TRIAL,1,0,5252,(1065.499 436.5529),6,LEFT,ZERO,69084,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,True,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.458,38916508208
TRIAL,1,0,5268,(1061.825 436.2484),6,LEFT,ZERO,69085,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.475,38916672990
TRIAL,1,0,5281,(1058.14 435.943),6,LEFT,ZERO,69086,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.491,38916837232
TRIAL,1,0,5295,(1054.444 435.6367),6,LEFT,ZERO,69087,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.508,38917002134
TRIAL,1,0,5310,(1050.737 435.3294),6,LEFT,ZERO,69088,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.524,38917166816
TRIAL,1,0,5326,(1050.737 435.3294),6,LEFT,ZERO,69089,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.541,38917331513
TRIAL,1,0,5339,(1047.019 435.0211),6,LEFT,ZERO,69090,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.557,38917497502
TRIAL,1,0,5354,(1043.289 434.712),6,LEFT,ZERO,69091,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.574,38917662184
TRIAL,1,0,5370,(1039.548 434.4019),6,LEFT,ZERO,69092,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.59,38917826552
TRIAL,1,0,5381,(1035.796 434.0909),6,LEFT,ZERO,69093,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.607,38917991556
TRIAL,1,0,5397,(1032.033 433.779),6,LEFT,ZERO,69094,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.623,38918156502
TRIAL,1,0,5411,(1032.033 433.779),6,LEFT,ZERO,69095,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.64,38918321699
TRIAL,1,0,5423,(1028.258 433.4661),6,LEFT,ZERO,69096,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.656,38918486032
TRIAL,1,0,5438,(1024.471 433.1523),6,LEFT,ZERO,69097,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.672,38918651019
TRIAL,1,0,5448,(1020.674 432.8375),6,LEFT,ZERO,69098,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.689,38918815558
TRIAL,1,0,5462,(1016.864 432.5217),6,LEFT,ZERO,69099,0.16233,0.5359,0,-0.04845,-0.00895,0.68592,0.00281,True,0.10268,-0.05834,4.47045,0.00428,False,0,0,1138.875,1.58289,77,False,0,0,False,0,0,False,0,0,False,0.16233,0.5359,10.25213,1,False,0.60495,0.59461,14.93408,1,False,1140.705,38918980487
TRIAL,1,0,5479,(1013.043 432.205),6,LEFT,ZERO,69100,0.17563,0.59325,0,-0.04845,-0.00895,0.68592,0.0052,True,0.10268,-0.05834,4.47045,0.00511,False,0,0,1140.672,0.04944,78,True,0,0,True,0,0,True,0,0,True,0.17563,0.59325,25.81353,1,True,0.59622,0.59017,25.22093,1,True,1140.722,38919145320
TRIAL,1,0,5492,(1013.043 432.205),6,LEFT,ZERO,69101,0.17704,0.59304,0,-0.04726,-0.00911,0.65995,0.00525,True,0.01438,-0.00854,0.6394,0.00513,True,0,0,1140.672,0.06604,78,True,0,0,True,0,0,True,0,0,True,0.17704,0.59304,25.94,1,True,0.59775,0.59015,24.93868,1,True,1140.739,38919311200
TRIAL,1,0,5507,(1009.211 431.8874),6,LEFT,ZERO,69102,0.19212,0.59388,0,-0.04726,-0.00911,0.65995,0.00516,True,0.01438,-0.00854,0.6394,0.00498,True,0,0,1140.672,0.0824,78,True,0,0,True,0,0,True,0,0,True,0.19212,0.59388,25.1348,1,True,0.61076,0.59075,23.16508,1,True,1140.755,38919475030
TRIAL,1,0,5521,(1005.367 431.5687),6,LEFT,ZERO,69103,0.19947,0.59501,0,-0.04726,-0.00911,0.65995,0.00518,True,0.01438,-0.00854,0.6394,0.00483,True,0,0,1140.672,0.099,78,True,0,0,True,0,0,True,0,0,True,0.19947,0.59501,23.96432,1,True,0.61627,0.59005,22.24018,1,True,1140.771,38919640160
TRIAL,1,0,5536,(1001.511 431.2491),6,LEFT,ZERO,69104,0.20059,0.59518,0,-0.04769,-0.00944,0.6838,0.00524,True,0.01515,-0.00843,0.63144,0.005,True,0,0,1140.672,0.11548,78,True,0,0,True,0,0,True,0,0,True,0.20059,0.59518,24.38469,1,True,0.61813,0.59123,23.21117,1,True,1140.788,38919805507
TRIAL,1,0,5552,(997.6439 430.9286),6,LEFT,ZERO,69105,0.20028,0.59533,0,-0.04769,-0.00944,0.6838,0.00534,True,0.01515,-0.00843,0.63144,0.00501,True,0,0,1140.672,0.13196,78,True,0,0,True,0,0,True,0,0,True,0.20028,0.59533,24.38928,1,True,0.61841,0.59085,23.16989,1,True,1140.804,38919969815
TRIAL,1,0,5567,(997.6439 430.9286),6,LEFT,ZERO,69106,0.20008,0.59534,0,-0.04769,-0.00944,0.6838,0.00534,True,0.01515,-0.00843,0.63144,0.00501,True,0,0,1140.672,0.14844,78,True,0,0,True,0,0,True,0,0,True,0.20008,0.59534,24.4744,1,True,0.61835,0.5908,23.17875,1,True,1140.821,38920134480
TRIAL,1,0,5581,(993.7649 430.6071),6,LEFT,ZERO,69107,0.19966,0.59554,0,-0.04731,-0.00942,0.67551,0.00528,True,0.01515,-0.00843,0.63144,0.00499,True,0,0,1140.672,0.16492,78,True,0,0,True,0,0,True,0,0,True,0.19966,0.59554,24.70089,1,True,0.61836,0.59091,23.20616,1,True,1140.837,38920299979
TRIAL,1,0,5597,(989.874 430.2846),6,LEFT,ZERO,69108,0.19968,0.59556,0,-0.04731,-0.00942,0.67551,0.00537,True,0.01515,-0.00843,0.63144,0.00507,True,0,0,1140.672,0.1814,78,True,0,0,True,0,0,True,0,0,True,0.19968,0.59556,24.39146,1,True,0.61826,0.59084,23.21823,1,True,1140.854,38920464838
TRIAL,1,0,5610,(985.9713 429.9611),6,LEFT,ZERO,69109,0.19959,0.59586,0,-0.04731,-0.00942,0.67551,0.00538,True,0.01515,-0.00843,0.63144,0.00503,True,0,0,1140.672,0.19788,78,True,0,0,True,0,0,True,0,0,True,0.19959,0.59586,24.29945,1,True,0.61826,0.59097,23.18667,1,True,1140.87,38920629332
TRIAL,1,0,5626,(982.0569 429.6366),6,LEFT,ZERO,69110,0.19953,0.59605,0,-0.04731,-0.00942,0.67551,0.00536,True,0.01515,-0.00843,0.63144,0.00507,True,0,0,1140.672,0.21436,78,True,0,0,True,0,0,True,0,0,True,0.19953,0.59605,24.22773,1,True,0.61823,0.59117,23.23858,1,True,1140.887,38920794167
TRIAL,1,0,5641,(978.1306 429.3112),6,LEFT,ZERO,69111,0.19946,0.59644,0,-0.04731,-0.00942,0.67551,0.00541,True,0.01515,-0.00843,0.63144,0.00508,True,0,0,1140.672,0.23083,78,True,0,0,True,0,0,True,0,0,True,0.19946,0.59644,24.2307,1,True,0.6183,0.59143,23.2212,1,True,1140.903,38920959216
TRIAL,1,0,5655,(978.1306 429.3112),6,LEFT,ZERO,69112,0.19938,0.59659,0,-0.04731,-0.00942,0.67551,0.00539,True,0.01515,-0.00843,0.63144,0.00509,True,0,0,1140.672,0.24731,78,True,0,0,True,0,0,True,0,0,True,0.19938,0.59659,24.44013,1,True,0.61841,0.59162,23.40302,1,True,1140.92,38921124251
TRIAL,1,0,5671,(974.1924 428.9847),6,LEFT,ZERO,69113,0.19949,0.59673,0,-0.04731,-0.00952,0.67551,0.00539,True,0.01515,-0.00843,0.63144,0.00513,True,0,0,1140.672,0.26379,78,True,0,0,True,0,0,True,0,0,True,0.19949,0.59673,24.45958,1,True,0.61845,0.59181,23.23821,1,True,1140.936,38921289007
TRIAL,1,0,5684,(970.2421 428.6573),6,LEFT,ZERO,69114,0.19945,0.59721,0,-0.04731,-0.00952,0.67551,0.00544,True,0.01515,-0.00843,0.63144,0.00511,True,0,0,1140.672,0.28027,78,True,0,0,True,0,0,True,0,0,True,0.19945,0.59721,24.85559,1,True,0.61859,0.59222,23.37476,1,True,1140.953,38921453745
TRIAL,1,0,5697,(966.28 428.3289),6,LEFT,ZERO,69115,0.19971,0.59717,0,-0.04731,-0.00952,0.67551,0.00543,True,0.01515,-0.00843,0.63144,0.0051,True,0,0,1140.672,0.29688,78,True,0,0,True,0,0,True,0,0,True,0.19971,0.59717,24.93338,1,True,0.61871,0.59243,23.586,1,True,1140.969,38921619499
TRIAL,1,0,5711,(962.3058 427.9995),6,LEFT,ZERO,69116,0.19991,0.59734,0,-0.04431,-0.00903,0.63395,0.00542,True,0.10444,-0.06126,4.48779,0.00512,False,0,0,1140.672,0.31335,78,True,0,0,True,0,0,True,0,0,True,0.19991,0.59734,24.87402,1,True,0.61893,0.59254,23.40784,1,True,1140.986,38921784204
TRIAL,1,0,5726,(958.3195 427.6691),6,LEFT,ZERO,69117,0.20009,0.5976,0,-0.04431,-0.00903,0.63395,0.00547,True,0.10444,-0.06126,4.48779,0.00514,False,0,0,1140.672,0.32983,78,True,0,0,True,0,0,True,0,0,True,0.20009,0.5976,24.91344,1,True,0.61925,0.59277,23.68037,1,True,1141.002,38921949301
TRIAL,1,0,5739,(958.3195 427.6691),6,LEFT,ZERO,69118,0.20027,0.59763,0,-0.04431,-0.00903,0.63395,0.00545,True,0.10444,-0.06126,4.48779,0.00512,False,0,0,1140.672,0.34619,78,True,0,0,True,0,0,True,0,0,True,0.20027,0.59763,25.10642,1,True,0.61945,0.59281,23.42115,1,True,1141.019,38922112950
TRIAL,1,0,5755,(954.3212 427.3377),6,LEFT,ZERO,69119,0.20061,0.59753,0,-0.04769,-0.00974,0.6838,0.00542,True,0.01524,-0.00856,0.6273,0.0052,True,0,0,1140.672,0.36279,78,True,0,0,True,0,0,True,0,0,True,0.20061,0.59753,25.02156,1,True,0.6197,0.5928,23.3536,1,True,1141.035,38922278165
TRIAL,1,0,5767,(950.3107 427.0053),6,LEFT,ZERO,69120,0.2011,0.59751,0,-0.04769,-0.00974,0.6838,0.00547,True,0.01524,-0.00856,0.6273,0.00518,True,0,0,1140.672,0.37927,78,True,0,0,True,0,0,True,0,0,True,0.2011,0.59751,24.85088,1,True,0.62019,0.59314,23.25845,1,True,1141.052,38922443512
TRIAL,1,0,5781,(946.288 426.6718),6,LEFT,ZERO,69121,0.20112,0.59743,0,-0.04769,-0.00974,0.6838,0.00544,True,0.01524,-0.00856,0.6273,0.00517,True,0,0,1140.672,0.39575,78,True,0,0,True,0,0,True,0,0,True,0.20112,0.59743,25.03541,1,True,0.62028,0.59315,23.32935,1,True,1141.068,38922608582
TRIAL,1,0,5796,(942.2531 426.3374),6,LEFT,ZERO,69122,0.20148,0.59749,0,0,0,0,0.00547,False,0.09679,-0.05589,4.09473,0.00513,False,0,0,1140.672,0.41235,78,True,0,0,True,0,0,True,0,0,True,0.20148,0.59749,24.85456,1,True,0.62059,0.59328,23.51093,1,True,1141.085,38922773709
TRIAL,1,0,5811,(942.2531 426.3374),6,LEFT,ZERO,69123,0.20185,0.59745,0,0,0,0,0.00543,False,0.09679,-0.05589,4.09473,0.00514,False,0,0,1140.672,0.42883,78,True,0,0,True,0,0,True,0,0,True,0.20185,0.59745,24.81934,1,True,0.621,0.59304,23.35913,1,True,1141.101,38922938624
TRIAL,1,0,5825,(938.2061 426.0019),6,LEFT,ZERO,69124,0.20213,0.59698,0,0,0,0,0.00541,False,0.09679,-0.05589,4.09473,0.00511,False,0,0,1140.672,0.44531,78,True,0,0,True,0,0,True,0,0,True,0.20213,0.59698,24.68291,1,True,0.62131,0.59286,23.39963,1,True,1141.118,38923103351
TRIAL,1,0,5840,(934.1466 425.6654),6,LEFT,ZERO,69125,0.20232,0.5968,0,-0.04386,-0.00883,0.63303,0.00537,True,0.01604,-0.00887,0.65002,0.00507,True,0,0,1140.672,0.46167,78,True,0,0,True,0,0,True,0,0,True,0.20232,0.5968,24.63166,1,True,0.6215,0.59284,23.26156,1,True,1141.134,38923267735
TRIAL,1,0,5856,(930.0748 425.328),6,LEFT,ZERO,69126,0.20082,0.59564,0,-0.04386,-0.00883,0.63303,0.00532,True,0.01604,-0.00887,0.65002,0.00518,True,0,0,1140.672,0.47815,78,True,0,0,True,0,0,True,0,0,True,0.20082,0.59564,25.73459,1,True,0.6207,0.59256,23.18327,1,True,1141.151,38923432468
TRIAL,1,0,5871,(925.9907 424.9894),6,LEFT,ZERO,69127,0.20165,0.59539,0,-0.04386,-0.00883,0.63303,0.00535,True,0.01604,-0.00887,0.65002,0.0051,True,0,0,1140.672,0.49475,78,True,0,0,True,0,0,True,0,0,True,0.20165,0.59539,24.6402,1,True,0.62095,0.59226,23.46881,1,True,1141.167,38923597520
TRIAL,1,0,5885,(925.9907 424.9894),6,LEFT,ZERO,69128,0.20097,0.59516,0,-0.04343,-0.0087,0.62687,0.00528,True,0.01638,-0.00881,0.66006,0.00509,True,0,0,1140.672,0.51111,78,True,0,0,True,0,0,True,0,0,True,0.20097,0.59516,25.75008,1,True,0.6206,0.59206,23.21722,1,True,1141.184,38923761985
TRIAL,1,0,5900,(921.8941 424.6499),6,LEFT,ZERO,69129,0.20207,0.59477,0,-0.04343,-0.0087,0.62687,0.00528,True,0.01638,-0.00881,0.66006,0.00505,True,0,0,1140.672,0.52759,78,True,0,0,True,0,0,True,0,0,True,0.20207,0.59477,24.21569,1,True,0.62133,0.59179,22.99113,1,True,1141.2,38923926814
TRIAL,1,0,5916,(917.7852 424.3093),6,LEFT,ZERO,69130,0.20215,0.59454,0,-0.04343,-0.0087,0.62687,0.00521,True,0.01638,-0.00881,0.66006,0.005,True,0,0,1140.672,0.54419,78,True,0,0,True,0,0,True,0,0,True,0.20215,0.59454,24.34582,1,True,0.62151,0.59194,22.77859,1,True,1141.217,38924092017
TRIAL,1,0,5930,(913.6636 423.9677),6,LEFT,ZERO,69131,0.20252,0.59451,0,-0.04303,-0.00856,0.62368,0.00521,True,0.09963,-0.05536,4.14682,0.00496,False,0,0,1140.672,0.56067,78,True,0,0,True,0,0,True,0,0,True,0.20252,0.59451,23.81918,1,True,0.62184,0.59157,22.80007,1,True,1141.233,38924257333
TRIAL,1,0,5941,(909.5296 423.625),6,LEFT,ZERO,69132,0.20295,0.59434,0,-0.04303,-0.00856,0.62368,0.00516,True,0.09963,-0.05536,4.14682,0.00491,False,0,0,1140.672,0.57715,78,True,0,0,True,0,0,True,0,0,True,0.20295,0.59434,23.80511,1,True,0.62234,0.59149,22.53209,1,True,1141.25,38924421774
TRIAL,1,0,5957,(905.383 423.2813),6,LEFT,ZERO,69133,0.20321,0.59415,0,-0.04303,-0.00856,0.62368,0.00507,True,0.09963,-0.05536,4.14682,0.00489,False,0,0,1140.672,0.59363,78,True,0,0,True,0,0,True,0,0,True,0.20321,0.59415,23.89962,1,True,0.62264,0.59159,22.47613,1,True,1141.266,38924587356
TRIAL,1,0,5973,(901.2238 422.9366),6,LEFT,ZERO,69134,0.20361,0.59402,0,0,0,0,0.0051,False,0.10084,-0.05534,4.14542,0.00487,False,0,0,1140.672,0.61011,78,True,0,0,True,0,0,True,0,0,True,0.20361,0.59402,23.47325,1,True,0.62304,0.59154,22.20083,1,True,1141.283,38924751585
TRIAL,1,0,5987,(901.2238 422.9366),6,LEFT,ZERO,69135,0.20416,0.59397,0,0,0,0,0.00501,False,0.10084,-0.05534,4.14542,0.00481,False,0,0,1140.672,0.62659,78,True,0,0,True,0,0,True,0,0,True,0.20416,0.59397,23.46562,1,True,0.62355,0.59158,22.11401,1,True,1141.299,38924916791
TRIAL,1,0,6003,(897.0519 422.5908),6,LEFT,ZERO,69136,0.20432,0.59408,0,0,0,0,0.005,False,0.10084,-0.05534,4.14542,0.00478,False,0,0,1140.672,0.64307,78,True,0,0,True,0,0,True,0,0,True,0.20432,0.59408,23.23592,1,True,0.62382,0.59158,21.99603,1,True,1141.316,38925081507
TRIAL,1,0,6016,(892.8674 422.2439),6,LEFT,ZERO,69137,0.20483,0.59394,0,-0.04712,-0.00938,0.68747,0.00503,True,0.0161,-0.00843,0.63132,0.00473,True,0,0,1140.672,0.65955,78,True,0,0,True,0,0,True,0,0,True,0.20483,0.59394,22.98483,1,True,0.6242,0.59152,21.7495,1,True,1141.332,38925246139
TRIAL,1,0,6030,(888.67 421.896),6,LEFT,ZERO,69138,0.20707,0.59426,0,-0.04712,-0.00938,0.68747,0.00466,True,0.0161,-0.00843,0.63132,0.00458,True,0,0,1140.672,0.67603,78,True,0,0,True,0,0,True,0,0,True,0.20707,0.59426,22.23546,1,True,0.62654,0.59184,21.46248,1,True,1141.349,38925411209
